fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused1,unused2,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,unused3,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused4,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused5,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel,actuals.vaccinationsFall2022BivalentBooster,metrics.vaccinationsFall2022BivalentBoosterRatio
13340,US,,,cbsa,,iso1:us#cbsa:13340,,45672,0.113,other,6.6,,0.8,0.8,,,0.33,2,2,1,4,0,,0,12660,180,,,,56,8,1,,7,2,0,,21,,21248,20152,2023-02-11,,0.465,0.441,0,,3,10410,0.228,46.0,,,56,8,1,7,2,0,0.0,,5,5,0.0,,0,3953,0.087
13380,US,,,cbsa,,iso1:us#cbsa:13380,,229247,0.102,other,5.7,,1.07,0.41,,,1.0,2,2,1,4,1,,3,48997,374,,,,220,220,5,,15,15,0,,92,,192679,172053,2023-02-11,,0.84,0.751,1,,3,103297,0.451,40.1,,,220,220,5,15,15,0,0.034,,13,13,4.4,,0,57130,0.249
13420,US,,,cbsa,,iso1:us#cbsa:13420,,47188,0.127,other,14.2,,0.97,0.58,,,0.7,2,2,2,4,1,,0,14235,140,,,,126,62,4,,10,7,0,,47,,37587,34020,2023-02-11,,0.797,0.721,1,,3,21275,0.451,99.6,,,134,66,4,10,7,0,0.037,,8,8,7.1,,0,11260,0.239
13460,US,,,cbsa,,iso1:us#cbsa:13460,,197692,0.104,other,7.9,,1.04,0.34,,,0.77,2,2,1,4,1,,1,61283,386,,,,272,226,8,,30,23,1,,0,,158509,142305,2023-02-11,,0.802,0.72,0,,3,88093,0.446,55.6,,,312,248,8,30,23,1,0.028,,5,5,0.0,,0,42853,0.217
13500,US,,,cbsa,,iso1:us#cbsa:13500,,26118,0.029,other,19.7,,0.55,0.76,,,,2,0,2,4,0,,4,9841,138,,,,,,,,,,,,0,,14434,12194,2023-02-11,,0.553,0.467,0,,3,4798,0.184,137.8,,,625,549,23,64,55,2,0.035,,,23,13.0,,1,1697,0.065
13540,US,,,cbsa,,iso1:us#cbsa:13540,,35470,0.121,other,7.7,,0.78,0.72,,,0.52,2,2,1,4,0,,0,12156,94,,,,99,37,1,,10,5,0,,0,,29768,27400,2023-02-11,,,,0,,3,21930,,53.6,,,644,510,34,50,28,6,0.064,,5,42,18.6,,1,,
13620,US,,,cbsa,,iso1:us#cbsa:13620,,31563,0.033,other,13.6,,1.16,0.72,,,0.6,2,1,2,4,2,,0,8297,134,,,,60,38,0,,5,3,1,,3,,,,2023-02-11,,,,0,,2,,,95.0,,,60,38,0,5,3,1,0.0,,7,7,0.0,,0,,
13660,US,,,cbsa,,iso1:us#cbsa:13660,,43453,0.092,other,11.5,,1.0,0.75,,,0.58,2,1,2,4,1,,0,10216,126,,,,32,16,3,,4,2,1,,0,,21012,18860,2023-02-11,,0.484,0.434,0,,2,11297,0.26,80.5,,,1790,1478,75,168,140,4,0.041,,4,35,7.6,,0,3802,0.087
13700,US,,,cbsa,,iso1:us#cbsa:13700,,36664,0.121,other,14.0,,0.92,0.74,,,0.48,2,2,2,4,1,,0,7964,192,,,,97,24,1,,6,2,0,,0,,16484,14155,2023-02-11,,0.45,0.386,0,,3,3893,0.106,98.2,,,97,24,1,6,2,0,0.003,,7,7,2.6,,0,1259,0.034
13720,US,,,cbsa,,iso1:us#cbsa:13720,,41364,0.134,other,29.4,,0.99,0.49,,,,3,2,3,4,1,,4,15399,256,,,,77,77,2,,17,12,,,0,,22855,20511,2023-02-11,,0.553,0.496,0,45187,3,,,205.5,,,97,95,13,14,5,1,0.093,,,24,11.4,,2,,
13740,US,,,cbsa,,iso1:us#cbsa:13740,,181667,,other,8.9,,0.77,0.47,,,,1,4,1,4,0,,4,54915,664,,,,568,434,88,,,,,,0,,107868,95804,2023-02-11,,0.594,0.527,0,,2,49050,0.27,62.2,,,1854,1411,21,156,88,1,0.011,,216,126,11.4,,1,23069,0.127
13780,US,,,cbsa,,iso1:us#cbsa:13780,,238691,0.088,other,13.0,,0.96,0.26,,,,2,1,2,4,1,,4,72559,776,,,,,,,,,,,,44,,170163,155773,2023-02-11,,0.713,0.653,0,,2,89701,0.376,90.9,,,1218,758,60,90,70,8,0.049,,,88,12.2,,1,38915,0.163
13820,US,,,cbsa,,iso1:us#cbsa:13820,,1090435,0.113,other,63.6,,1.47,0.1,,,0.88,3,2,3,4,3,,3,385379,4018,,,,3977,3409,129,,575,509,15,,4856,,691169,565282,2023-02-11,,0.634,0.518,0,,3,237105,0.217,445.3,,,25710,21822,738,3588,3270,72,0.031,,139,588,9.2,,1,87421,0.08
13900,US,,,cbsa,,iso1:us#cbsa:13900,,128949,0.077,other,11.1,,0.75,0.45,,,,2,1,2,4,0,,4,54229,450,,,,420,324,,,,31,,,0,,77846,66941,2023-02-11,,0.604,0.519,0,,2,33588,0.26,77.6,,,1374,1027,12,117,60,3,0.018,,,21,7.0,,0,16657,0.129
13940,US,,,cbsa,,iso1:us#cbsa:13940,,46811,0.214,other,4.6,,1.27,1.01,,,0.16,3,3,1,4,2,,0,11101,174,,,,9,19,0,,4,0,0,,2,,26298,23527,2023-02-11,,0.562,0.503,0,,3,9654,0.206,32.0,,,206,125,1,20,14,1,0.006,,4,5,2.6,,0,3707,0.079
13980,US,,,cbsa,,iso1:us#cbsa:13980,,167531,0.246,other,23.3,,1.16,0.23,,,,3,3,2,4,2,,4,45973,463,,,,,,,,,,,,0,,100565,91196,2023-02-11,,0.6,0.544,0,197569,3,,,163.0,,,504,325,20,66,58,17,0.06,,,120,9.2,,0,,
14010,US,,,cbsa,,iso1:us#cbsa:14010,,171517,0.128,other,16.9,,1.26,0.33,,,0.44,2,2,2,4,2,,0,63637,367,,,,326,239,14,,32,14,0,,203,,122898,113632,2023-02-11,,0.717,0.663,1,,3,67520,0.394,118.4,,,337,246,14,32,14,0,0.045,,18,18,8.9,,0,28976,0.169
14020,US,,,cbsa,,iso1:us#cbsa:14020,,169230,0.182,other,10.7,,1.22,0.45,,,,2,2,2,4,2,,4,41040,453,,,,,,,,,,,,0,,112539,100991,2023-02-11,,0.665,0.597,0,,3,56182,0.332,75.0,,,436,332,12,202,18,2,0.031,,,8,4.6,,0,22352,0.132
14100,US,,,cbsa,,iso1:us#cbsa:14100,,83194,0.163,other,20.3,,1.1,0.36,,,,2,2,2,4,1,,4,25283,369,,,,653,501,30,,106,82,18,,0,,60088,55134,2023-02-11,,0.722,0.663,0,,3,30515,0.367,141.8,,,1443,1149,77,181,148,9,0.065,,37,32,10.5,,1,,
14140,US,,,cbsa,,iso1:us#cbsa:14140,,105633,0.143,other,20.4,,0.92,0.33,,,,2,2,2,4,1,,4,39330,536,,,,,,,,,,,,14,,63514,54770,2023-02-11,,0.601,0.518,0,,3,,,142.9,,,693,570,42,102,63,7,0.076,,,72,9.0,,0,,
14160,US,,,cbsa,,iso1:us#cbsa:14160,,28296,0.048,other,5.0,,1.02,1.03,,,,1,1,1,4,1,,4,7521,144,,,,50,12,1,,2,0,0,,0,,13483,12302,2023-02-11,,0.476,0.435,0,,1,6076,0.215,35.3,,,142,51,0,12,4,1,0.009,,5,9,0.0,,0,1983,0.07
14180,US,,,cbsa,,iso1:us#cbsa:14180,,40651,0.273,other,16.9,,0.78,0.62,,,,3,3,2,4,0,,4,16291,233,,,,46,24,2,,2,1,0,,5,,20820,17484,2023-02-11,,0.512,0.43,0,,3,6957,0.171,118.1,,,56,31,1,2,1,0,0.026,,5,5,1.8,,0,2095,0.052
14220,US,,,cbsa,,iso1:us#cbsa:14220,,46194,0.149,other,0.0,,0.66,0.83,,,1.0,0,2,0,4,0,,3,16037,268,,,,44,21,2,,4,4,1,,0,,22474,19906,2023-02-11,,0.487,0.431,0,,3,9066,0.196,0.0,,,678,472,21,78,69,4,0.033,,4,28,14.1,,1,1969,0.043
14260,US,,,cbsa,,iso1:us#cbsa:14260,,749202,0.104,other,8.9,,1.19,0.19,,,,2,2,1,4,2,,4,237273,2022,,,,1107,945,42,,112,94,,,0,,503322,449998,2023-02-11,,0.672,0.601,0,,3,236405,0.316,62.1,,,2520,1911,110,300,230,19,0.033,,,140,8.0,,0,119851,0.16
14300,US,,,cbsa,,iso1:us#cbsa:14300,,35514,0.046,other,4.4,,0.78,0.87,,,,1,1,1,4,0,,4,8073,205,,,,22,15,0,,5,3,2,,0,,18400,16055,2023-02-11,,0.518,0.452,0,,1,6312,0.178,31.0,,,171,92,2,21,14,1,0.017,,6,6,6.0,,0,2026,0.057
14380,US,,,cbsa,,iso1:us#cbsa:14380,,56177,0.169,other,15.0,,1.09,0.51,,,0.8,2,2,2,4,1,,1,14785,91,,,,58,54,0,,10,8,0,,0,,33036,31296,2023-02-11,,0.588,0.557,0,,3,19480,0.347,105.0,,,87,72,2,10,8,0,0.018,,6,5,4.9,,0,,
14420,US,,,cbsa,,iso1:us#cbsa:14420,,20938,0.316,other,6.8,,0.75,0.81,,,,3,3,1,4,0,,4,7607,148,,,,39,6,0,,2,1,0,,0,,8650,7478,2023-02-11,,0.413,0.357,0,,3,2900,0.139,47.8,,,47,11,19,86,83,2,0.024,,6,22,5.7,,0,1024,0.049
14460,US,,,cbsa,,iso1:us#cbsa:14460,,4873019,0.08,other,18.7,,1.08,0.1,,,0.87,2,1,2,4,1,,3,1391755,15261,,,,11010,9699,398,,842,736,57,,3034,,,,2023-02-11,,,,83,,3,,,131.2,,,42287,36957,1510,3287,2836,98,0.04,,547,1288,11.3,,1,,
14500,US,,,cbsa,,iso1:us#cbsa:14500,,326196,0.115,other,7.9,,0.89,0.37,,,0.62,2,2,1,4,0,,0,90644,445,,,,330,247,5,,42,26,1,,0,,296112,269189,2023-02-11,,0.908,0.825,0,,3,184954,0.567,55.5,,,330,247,5,42,26,1,0.025,,37,41,6.6,,0,107079,0.328
14540,US,,,cbsa,,iso1:us#cbsa:14540,,179240,0.201,other,23.8,,0.94,0.19,,,,3,3,2,4,1,,4,70962,680,,,,,,,,,,,,0,,82622,72556,2023-02-11,,0.461,0.405,0,,3,36220,0.202,166.8,,,476,272,12,88,30,9,0.027,,,39,5.8,,0,14521,0.081
14580,US,,,cbsa,,iso1:us#cbsa:14580,,114434,0.143,other,12.1,,0.99,0.44,,,0.72,2,2,2,4,1,,1,41355,134,,,,112,77,6,,18,13,1,,0,,83619,70748,2023-02-11,,0.731,0.618,0,,3,37815,0.33,84.8,,,129,82,6,18,13,1,0.06,,5,5,13.8,,1,17257,0.151
14620,US,,,cbsa,,iso1:us#cbsa:14620,,40625,0.051,other,6.3,,0.99,0.73,,,0.53,1,1,1,4,1,,0,9723,172,,,,14,5,0,,5,2,1,,0,,23421,19766,2023-02-11,,0.577,0.487,0,,1,8630,0.212,44.3,,,257,119,12,25,6,2,0.036,,4,13,7.1,,0,,
14660,US,,,cbsa,,iso1:us#cbsa:14660,,94834,0.128,other,9.6,,0.99,0.48,,,,2,2,1,4,1,,4,27757,282,,,,,,,,,,,,64,,60416,55731,2023-02-11,,0.637,0.588,2,,3,35507,0.374,67.5,,,296,236,12,36,16,1,0.049,,,20,4.8,,0,20012,0.211
14700,US,,,cbsa,,iso1:us#cbsa:14700,,55928,0.444,other,2.6,,0.68,0.87,,,0.82,3,3,1,4,0,,2,15969,251,,,,87,79,2,,11,9,0,,0,,27725,23479,2023-02-11,,0.496,0.42,0,,3,9679,0.173,17.9,,,87,79,2,11,9,0,0.022,,5,5,5.4,,0,4298,0.077
14720,US,,,cbsa,,iso1:us#cbsa:14720,,31011,0.057,other,3.2,,0.94,1.01,,,,1,1,1,4,1,,4,12055,15,,,,36,16,0,,43,0,3,,5,,32153,27259,2023-02-11,,0.95,0.879,0,,1,14889,0.48,22.6,,,3685,2361,48,333,228,3,0.017,,4,23,4.6,,0,6844,0.221
14740,US,,,cbsa,,iso1:us#cbsa:14740,,271473,0.1,other,9.1,,1.16,0.33,,,0.8,2,1,1,4,2,,1,52157,410,,,,275,206,13,,49,39,2,,173,,226954,201104,2023-02-11,,0.836,0.741,0,,3,120187,0.443,63.7,,,2427,1895,91,339,269,6,0.036,,4,14,4.5,,0,69235,0.255
14780,US,,,cbsa,,iso1:us#cbsa:14780,,35882,0.138,other,13.9,,0.92,0.66,,,,2,2,2,4,1,,4,10966,162,,,,38,13,1,,,,,,0,,20454,18400,2023-02-11,,0.57,0.513,0,,3,8326,0.232,97.5,,,670,370,20,47,47,1,0.036,,6,40,12.1,,1,2741,0.076
14820,US,,,cbsa,,iso1:us#cbsa:14820,,34385,0.092,other,16.2,,0.8,0.73,,,0.39,2,1,2,4,0,,0,8293,89,,,,37,17,0,,6,2,0,,0,,19955,19490,2023-02-11,,0.58,0.567,0,,3,13153,0.383,113.4,,,1023,831,27,91,72,2,0.027,,4,15,2.2,,0,,
14860,US,,,cbsa,,iso1:us#cbsa:14860,,943332,0.099,other,10.0,,0.9,0.14,,,0.63,1,1,1,4,0,,0,262592,2969,,,,1730,1338,89,,183,116,8,,74,,1034046,813084,2023-02-11,,0.95,0.862,1,,2,418208,0.443,70.0,,,1730,1338,89,183,116,8,0.051,,91,91,10.2,,1,208831,0.221
15020,US,,,cbsa,,iso1:us#cbsa:15020,,34153,0.132,other,16.4,,0.62,0.69,,,0.83,2,2,2,4,0,,2,10375,164,,,,32,20,1,,4,3,0,,0,,15839,13759,2023-02-11,,0.464,0.403,0,,3,5296,0.155,115.1,,,57,41,1,4,3,0,0.018,,4,4,0.0,,0,1544,0.045
15060,US,,,cbsa,,iso1:us#cbsa:15060,,22925,0.136,other,25.5,,1.24,0.65,,,,3,2,3,4,2,,4,4622,70,,,,12,10,0,,,,,,0,,15367,13347,2023-02-11,,0.67,0.582,0,,3,7470,0.326,178.8,,,148,111,2,12,11,0,0.01,,5,4,2.6,,0,3205,0.14
15100,US,,,cbsa,,iso1:us#cbsa:15100,,35077,0.341,other,21.2,,1.11,0.66,,,0.29,3,3,2,4,2,,0,9381,64,,,,24,13,1,,2,0,1,,0,,23034,19183,2023-02-11,,0.657,0.547,0,,3,10063,0.287,148.2,,,30,13,1,2,0,1,0.052,,4,4,5.0,,0,5164,0.147
15140,US,,,cbsa,,iso1:us#cbsa:15140,,17304,0.24,other,31.4,,0.8,0.67,,,,3,3,3,4,0,,4,7971,108,,,,,,,,,,,,0,,10749,9388,2023-02-11,,0.621,0.543,0,,3,4227,0.244,219.6,,,87,14,36,4,61,8,0.047,,,26,8.1,,1,1032,0.06
15180,US,,,cbsa,,iso1:us#cbsa:15180,,423163,0.09,other,13.6,,1.02,0.19,,,0.72,2,1,2,4,1,,1,134108,2115,,,,316,196,7,,30,21,3,,0,,454259,345253,2023-02-11,,0.95,0.816,0,,2,139248,0.329,95.5,,,316,196,7,30,21,3,0.026,,16,16,4.3,,0,49439,0.117
15220,US,,,cbsa,,iso1:us#cbsa:15220,,37864,0.118,other,16.2,,0.85,0.53,,,1.0,2,2,2,4,0,,3,15141,236,,,,36,36,5,,7,7,0,,0,,17962,15835,2023-02-11,,0.474,0.418,0,,3,5823,0.154,113.6,,,36,36,5,7,7,0,0.039,,5,5,7.0,,0,1787,0.047
15260,US,,,cbsa,,iso1:us#cbsa:15260,,118779,0.175,other,9.5,,0.99,0.35,,,,2,2,1,4,1,,4,34681,594,,,,,,,,,,,,0,,64576,56506,2023-02-11,,0.544,0.476,0,,3,24632,0.207,66.5,,,12747,9852,399,1510,1216,20,0.032,,,448,9.5,,0,8129,0.068
15340,US,,,cbsa,,iso1:us#cbsa:15340,,41494,0.034,other,3.8,,0.71,0.72,,,0.36,1,1,1,4,0,,0,14104,229,,,,49,19,1,,11,4,0,,11,,20149,19259,2023-02-11,,0.486,0.464,1,,1,9944,0.24,26.5,,,234,162,3,37,21,0,0.017,,5,10,4.5,,0,4027,0.097
15380,US,,,cbsa,,iso1:us#cbsa:15380,,1127983,0.224,other,15.6,,1.03,0.11,,,0.72,3,3,2,4,1,,1,327879,3829,,,,1926,1477,107,,248,179,8,,276,,869853,807912,2023-02-11,,0.771,0.716,0,,3,482708,0.428,109.4,,,8298,7243,548,906,717,21,0.067,,150,424,15.2,,1,191798,0.17
15420,US,,,cbsa,,iso1:us#cbsa:15420,,45069,0.129,other,4.8,,1.0,0.96,,,,2,2,1,4,1,,4,10317,128,,,,47,25,1,,7,1,,,0,,23183,20228,2023-02-11,,0.514,0.449,0,,3,7849,0.174,33.3,,,94,50,4,12,1,2,0.03,,10,8,2.2,,0,3121,0.069
15460,US,,,cbsa,,iso1:us#cbsa:15460,,45613,,other,16.6,,0.93,0.6,,,,2,4,2,4,1,,4,12746,191,,,,,,,,,,,,9,,26555,24238,2023-02-11,,0.582,0.531,0,,3,13331,0.292,116.2,,,396,188,6,20,9,1,0.01,,,12,3.1,,0,6961,0.153
15500,US,,,cbsa,,iso1:us#cbsa:15500,,169509,0.132,other,17.8,,,,,,0.72,2,2,2,4,4,,1,61134,564,,,,125,98,11,,17,12,0,,0,,108348,103112,2023-02-11,,0.639,0.608,0,,3,58044,0.342,124.5,,,125,98,11,17,12,0,0.054,,7,7,4.7,,0,,
15540,US,,,cbsa,,iso1:us#cbsa:15540,,220411,0.13,other,7.1,,1.03,0.33,,,0.9,2,2,1,4,1,,3,52355,321,,,,570,483,17,,52,47,1,,0,,193198,181613,2023-02-11,,,,0,,3,143229,,49.9,,,1797,1524,57,156,141,9,0.041,,23,45,8.2,,0,,
15580,US,,,cbsa,,iso1:us#cbsa:15580,,34915,0.021,other,7.0,,0.77,0.84,,,0.82,1,0,1,4,0,,2,9837,139,,,,75,42,2,,11,9,1,,0,,24067,22129,2023-02-11,,0.689,0.634,0,,1,12505,0.358,48.7,,,136,59,2,14,9,1,0.006,,6,6,9.3,,0,6650,0.19
15620,US,,,cbsa,,iso1:us#cbsa:15620,,48749,0.078,other,4.4,,0.88,0.82,,,,1,1,1,4,0,,4,12202,196,,,,,,,,,,,,0,,26026,25166,2023-02-11,,0.534,0.516,0,,1,14725,0.302,30.8,,,110,77,2,36,36,1,0.029,,,8,1.2,,0,4924,0.101
15660,US,,,cbsa,,iso1:us#cbsa:15660,,57963,0.112,other,12.6,,0.94,0.62,,,0.5,2,2,2,4,1,,0,19814,303,,,,82,66,3,,10,5,1,,0,,25389,22456,2023-02-11,,0.438,0.387,0,,3,9173,0.158,88.0,,,897,744,20,106,85,1,0.034,,8,19,7.8,,0,2937,0.051
15680,US,,,cbsa,,iso1:us#cbsa:15680,,113510,0.088,other,10.4,,0.95,0.49,,,1.0,2,1,2,4,1,,3,24428,248,,,,103,103,5,,9,9,1,,11,,88134,78112,2023-02-11,,0.776,0.688,0,,2,40173,0.354,73.1,,,3207,2693,150,316,259,11,0.053,,8,97,6.6,,0,17813,0.157
15700,US,,,cbsa,,iso1:us#cbsa:15700,,31929,0.044,other,7.2,,0.69,0.84,,,,1,1,1,4,0,,4,9481,115,,,,,,,,,,,,2,,21810,19722,2023-02-11,,0.683,0.618,0,,2,11024,0.345,50.1,,,129,107,3,7,7,1,0.028,,,4,0.7,,0,5253,0.165
15740,US,,,cbsa,,iso1:us#cbsa:15740,,38875,0.045,other,9.6,,0.89,0.78,,,0.79,1,1,1,4,0,,1,13530,165,,,,35,30,2,,8,6,0,,26,,18882,17690,2023-02-11,,0.486,0.455,0,,2,9391,0.242,66.9,,,204,161,5,37,23,0,0.032,,6,9,4.4,,0,3396,0.087
15780,US,,,cbsa,,iso1:us#cbsa:15780,,28571,,other,6.7,,0.77,0.85,,,,1,4,1,4,0,,4,7929,139,,,,,,,,,,,,3,,17461,15124,2023-02-11,,0.611,0.529,0,,1,6583,0.23,46.7,,,111,89,5,14,9,2,0.041,,,12,3.0,,0,2375,0.083
15820,US,,,cbsa,,iso1:us#cbsa:15820,,36710,0.088,other,23.7,,0.84,0.49,,,,2,1,2,4,0,,4,16486,194,,,,70,55,4,,,,,,0,,19683,17638,2023-02-11,,0.536,0.48,0,,3,8016,0.218,166.2,,,194,140,6,20,10,2,0.04,,,8,6.8,,0,2557,0.07
15860,US,,,cbsa,,iso1:us#cbsa:15860,,47839,0.079,other,14.9,,0.99,0.64,,,0.17,2,1,2,4,1,,0,18652,209,,,,38,15,1,,4,0,0,,11,,25800,23053,2023-02-11,,0.539,0.482,0,,3,12594,0.263,104.5,,,38,15,1,4,0,0,0.0,,9,9,0.0,,0,5602,0.117
15940,US,,,cbsa,,iso1:us#cbsa:15940,,397520,0.079,other,9.0,,1.2,0.23,,,,2,1,1,4,2,,4,103452,1959,,,,,,,,,,,,251,,235431,221651,2023-02-11,,0.592,0.558,2,,2,126788,0.319,63.1,,,1852,1415,47,276,177,4,0.023,,,51,5.4,,0,53069,0.134
15980,US,,,cbsa,,iso1:us#cbsa:15980,,770577,0.082,other,11.0,,1.02,0.1,,,0.83,2,1,2,4,1,,2,237716,2526,,,,1703,1554,57,,155,129,2,,1182,,580773,496927,2023-02-11,,0.754,0.645,0,,2,231078,0.3,76.7,,,2094,1900,69,212,170,2,0.033,,53,53,8.6,,0,84800,0.11
16020,US,,,cbsa,,iso1:us#cbsa:16020,,96765,0.15,other,11.8,,0.95,0.44,,,,2,2,2,4,1,,4,28070,350,,,,,,,,,,,,5,,52826,46298,2023-02-11,,0.546,0.478,0,,3,21204,0.219,82.7,,,1696,1354,46,175,115,6,0.034,,,28,10.3,,1,8818,0.091
16060,US,,,cbsa,,iso1:us#cbsa:16060,,135764,0.084,other,10.9,,1.01,0.36,,,,2,1,2,4,1,,4,54188,516,,,,,,,,,,,,104,,83353,75678,2023-02-11,,0.614,0.557,1,,2,40376,0.297,76.6,,,1383,772,36,135,96,5,0.026,,,57,12.3,,1,18209,0.134
16100,US,,,cbsa,,iso1:us#cbsa:16100,,58460,0.116,other,5.4,,0.79,0.86,,,0.58,2,2,1,4,0,,0,19224,324,,,,71,33,1,,12,7,0,,2,,28114,25133,2023-02-11,,0.481,0.43,0,,3,,,37.6,,,184,107,1,19,14,0,0.009,,7,7,0.8,,0,,
16140,US,,,cbsa,,iso1:us#cbsa:16140,,20165,,other,1.4,,0.89,1.24,,,0.43,1,4,1,4,0,,0,5638,83,,,,52,20,1,,4,1,0,,0,,13394,12733,2023-02-11,,0.664,0.631,0,,0,7386,0.366,9.9,,,77,24,1,4,1,0,0.005,,10,10,2.5,,0,3351,0.166
16180,US,,,cbsa,,iso1:us#cbsa:16180,,55916,0.085,other,6.9,,0.88,0.79,,,0.81,1,1,1,4,0,,2,17309,238,,,,183,152,5,,22,18,0,,0,,42586,37257,2023-02-11,,0.762,0.666,0,,2,18148,0.325,48.3,,,237,111,28,28,10,3,0.018,,10,25,4.6,,0,7960,0.142
16220,US,,,cbsa,,iso1:us#cbsa:16220,,79858,0.118,other,12.3,,1.47,0.67,,,1.0,3,2,2,4,3,,3,25743,306,,,,160,147,3,,10,10,0,,0,,42577,38075,2023-02-11,,0.533,0.477,0,,3,18018,0.226,86.3,,,50,10,3,2,10,0,0.012,,7,7,5.3,,0,7618,0.095
16260,US,,,cbsa,,iso1:us#cbsa:16260,,54839,0.128,other,4.4,,0.86,0.87,,,0.24,2,2,1,4,0,,0,16550,97,,,,68,17,1,,6,1,0,,17,,29919,26179,2023-02-11,,0.546,0.477,0,,3,11199,0.204,31.0,,,120,48,1,6,1,0,0.005,,4,4,1.6,,0,3755,0.068
16300,US,,,cbsa,,iso1:us#cbsa:16300,,273032,,other,7.8,,1.04,0.3,,,,1,4,1,4,1,,4,77891,826,,,,386,269,28,,,,,,0,,199804,184734,2023-02-11,,0.732,0.677,0,,2,115370,0.423,54.6,,,3933,3199,82,405,305,8,0.021,,160,70,9.1,,0,62344,0.228
16340,US,,,cbsa,,iso1:us#cbsa:16340,,42613,0.109,other,8.0,,0.87,0.81,,,,2,2,1,4,0,,4,13702,213,,,,25,22,1,,,,,,0,,19401,17151,2023-02-11,,0.455,0.402,0,,3,6870,0.161,56.3,,,897,744,20,106,85,1,0.034,,4,19,7.8,,0,2328,0.055
16380,US,,,cbsa,,iso1:us#cbsa:16380,,41172,0.055,other,4.2,,0.94,0.88,,,0.11,1,1,1,4,1,,0,11261,146,,,,31,15,1,,5,0,0,,12,,17099,16130,2023-02-11,,0.415,0.392,0,,1,8669,0.211,29.1,,,239,162,1,43,26,1,0.018,,6,10,6.7,,0,3332,0.081
16420,US,,,cbsa,,iso1:us#cbsa:16420,,30622,0.192,other,20.1,,0.8,0.63,,,0.83,2,2,2,4,0,,2,13210,135,,,,41,23,0,,6,5,0,,0,,17869,16195,2023-02-11,,0.584,0.529,0,,3,7890,0.258,140.4,,,332,243,8,28,23,0,0.023,,5,8,6.0,,0,2945,0.096
16460,US,,,cbsa,,iso1:us#cbsa:16460,,37205,0.034,other,10.0,,0.86,0.7,,,0.5,1,1,1,4,0,,0,14437,229,,,,75,35,0,,8,4,2,,26,,18814,17540,2023-02-11,,0.506,0.471,0,,2,9303,0.25,69.9,,,100,50,0,8,4,2,0.013,,5,5,5.9,,0,3724,0.1
16500,US,,,cbsa,,iso1:us#cbsa:16500,,80707,0.083,other,6.9,,0.95,0.79,,,0.93,1,1,1,4,1,,3,20701,294,,,,104,81,3,,4,3,0,,39,,47692,43064,2023-02-11,,0.591,0.534,1,,2,21034,0.261,48.3,,,648,543,20,59,49,0,0.032,,6,20,4.7,,0,10001,0.124
16540,US,,,cbsa,,iso1:us#cbsa:16540,,155027,0.084,other,12.9,,0.99,0.29,,,0.81,2,1,2,4,1,,2,51140,794,,,,342,196,14,,23,18,1,,0,,80365,72979,2023-02-11,,0.518,0.471,0,,2,36370,0.235,90.3,,,634,418,28,49,37,5,0.047,,9,28,7.5,,0,,
16580,US,,,cbsa,,iso1:us#cbsa:16580,,226033,0.098,other,17.8,,1.22,0.3,,,,2,1,2,4,2,,4,90653,347,,,,721,517,29,,,,,,282,,170656,153475,2023-02-11,,0.755,0.679,0,,3,94806,0.419,124.8,,,1064,756,25,88,30,2,0.02,,48,38,7.2,,0,46689,0.207
16620,US,,,cbsa,,iso1:us#cbsa:16620,,257074,0.129,other,11.3,,0.98,0.27,,,,2,2,2,4,1,,4,86183,1286,,,,,,,,,,,,25,,180075,161671,2023-02-11,,0.7,0.629,4,,3,86618,0.337,79.4,,,4555,3876,204,574,479,42,0.051,,,175,10.8,,1,32072,0.125
